Date,Open,High,Low,Close,Adj Close,Volume
6/27/2003,51.488281,52.328125,51.110935,52.036716,37.15139,45468864
6/30/2003,52.104687,52.18906,50.90625,51.15625,36.522789,46577472
7/1/2003,51.191406,52.265625,51.144531,51.610935,36.847404,52464576
7/2/2003,52.328125,52.34375,49.21875,49.52422,35.357609,54311424
7/3/2003,51.5625,51.5625,44.78125,48.728127,34.789234,114863424
7/4/2003,48.510937,48.807812,47.362499,48.375782,34.537689,44229056
7/7/2003,48.289063,48.734375,47.265625,48.362499,34.528198,47715840
7/8/2003,49.046875,50.901562,48.134377,50.629688,36.146851,84823040
7/9/2003,50.546875,51.546875,50.1875,50.802341,36.270126,51177536
7/10/2003,54.6875,57.71875,54.6875,56.668751,40.458408,130798400
7/11/2003,55.921875,56.046875,54.570313,54.921093,39.210678,71093952
7/14/2003,55.859375,56.010937,54.064842,54.488281,38.901691,41390464
7/15/2003,53.90625,54.296875,52.525002,53.235157,38.007015,43521536
7/16/2003,54.099216,54.339062,53.314842,53.839844,38.438732,36879232
7/17/2003,55.703125,55.703125,53.75,54.115623,38.635624,46267968
7/18/2003,52.578125,53.65625,52.34375,52.958591,37.809559,41344768
7/21/2003,53.125,53.4375,51.035156,51.422657,36.712975,53580032
7/22/2003,51.046875,52.640625,50.173435,52.16328,37.241756,60285696
7/23/2003,52.890625,53.90625,52.59531,53.616405,38.279213,44868352
7/24/2003,54.0625,54.528126,52.947655,54.074219,38.606052,51708032
7/25/2003,52.770313,55.229687,52.770313,54.948437,39.230217,37355200
7/28/2003,55.3125,56.15625,54.71875,55.102345,39.34008,32978816
7/29/2003,54.671875,56.370312,54.22031,56.025002,39.99881,48537280
7/30/2003,55.88203,56.328125,55.346874,55.730469,39.788525,37567744
7/31/2003,56.09375,56.918751,55.643749,56.284374,40.18399,59536064
8/1/2003,57.03125,60.078125,56.729687,59.010155,42.130047,59051328
8/4/2003,58.210938,59.479687,58.203125,58.47578,41.748543,39481472
8/5/2003,58.630466,59.339062,57.728127,58.238281,41.578964,42462272
8/6/2003,57.196877,57.196877,54.457813,54.771091,39.103596,70185792
8/7/2003,54.515625,55.385937,54.375,54.817966,39.137043,43469888
8/8/2003,55.3125,56.875,54.9375,55.58828,39.687016,33572352
8/11/2003,55.15625,55.157032,54.200783,54.403126,38.840893,37693440
8/12/2003,55.276562,55.276562,53.065624,53.259377,38.0243,46977920
8/13/2003,53.770313,54.765625,53.046875,54.105469,38.62838,48048832
8/14/2003,54.167187,54.169533,53.203125,53.385155,38.114101,25253504
8/15/2003,53.385155,53.385155,53.385155,53.385155,38.114101,0
8/18/2003,53.71875,55.209373,53.357811,54.528908,38.930683,37098304
8/19/2003,55.015625,55.84375,54.298435,54.564842,38.956341,26576512
8/20/2003,55.214062,57.792187,55.096874,57.453907,41.01897,55284032
8/21/2003,57.692188,58.510937,57.651562,58.03828,41.436176,24144832
8/22/2003,58.380466,58.65625,56.484375,56.902344,40.625175,31926912
8/25/2003,57.620312,58.59375,47.15625,55.638283,39.722733,70433920
8/26/2003,55.703125,58.734375,55.703125,58.082031,41.467411,39059328
8/27/2003,58.828125,60.528126,58.25,60.247658,43.013557,42242112
8/28/2003,60.957031,61.546875,60.033592,60.918751,43.492683,53888192
8/29/2003,61.646091,62.1875,59.692966,61.341408,43.794426,42512384
9/1/2003,62.5,62.5,60.015625,60.455467,43.16193,24554304
9/2/2003,60.9375,61.53125,60.015625,60.810158,43.415157,37691968
